COMM_CODE,COMM_NAME,References
210901,Angk Ta Saom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
140609,Ruessei Srok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
200105,Me Sa Thngak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
210910,Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070403,Snay Anhchet,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
200207,Samlei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
200208,Samyaong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
210105,Preaek Phtoul,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
200205,Prey Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
211009,Sambuor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
211012,Srangae,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210803,Roka Krau,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210911,Srae Ronoung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180404,Stueng Chhay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
200202,Nhor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
200203,Ksetr,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
210903,Kus,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
140604,Kaoh Roka,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
140605,Kaoh Sampov,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
080502,K'am Samnar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
210103,Kouk Thlok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
200104,Chres,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
070406,Srae Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
200201,Banteay Krang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
200206,Reach Montir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
200109,Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
211008,Roneam,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180209,Sameakki,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
210905,Nhaeng Nhang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070407,Trapeang Reang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180204,Cheung Kou,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
211013,Thlok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210913,Tram Kak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
211007,Prey Sloek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
211004,Khvav,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
200212,Tnaot,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
070401,Chres,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070402,Chumpu Voan,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210305,Kouk Pou,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
200110,Tuol Sdei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
070103,Champei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
200103,Chantrea,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
211001,Angkanh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
200211,Thmei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
070311,Nareay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070304,Chhuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070307,Krang Snay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210303,Doung Khpos,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
211002,Angk Khnaor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210301,Bourei Cholsar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070308,Lbaeuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070110,Samlanh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
211006,Angk Kaev,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070310,Mean Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070105,Dan Koum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
211005,Prambei Mom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070109,Praphnum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070314,Tramaeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070303,Boeng Nimol,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210505,Romenh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210506,Thlea Prachum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
211014,Tralach,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070312,Satv Pong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
211003,Chi Khmar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070101,Angk Phnum Touch,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070102,Angkor Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070104,Dambouk Khpos,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070306,Krang Sbov,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
211010,Sanlung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070716,Thmei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
211011,Smaong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070715,Stueng Kaev,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210304,Kampong Krasang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070301,Baniev,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070111,Tani,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070305,Doun Yay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070313,Trapeang Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070713,Prey Thnang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070509,Angkor Meas,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070510,L'ang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210502,Pech Sar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210503,Prey Khla,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180105,Kaoh Rung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
210401,Angk Prasat,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210406,Kouk Prech,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070214,Voat Angk Khang Cheung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070108,Phnum Kong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070501,Damnak Sokram,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070508,Totung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070505,Mean Ritth,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070205,Samraong Leu,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070204,Samraong Kraom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070106,Daeum Doung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070210,Trapeang Sala Khang Kaeut,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180303,Tumnob Rolok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
180301,Kampenh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
180211,Tuek L'ak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
210501,Krapum Chhuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070709,Meakprang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070107,Mroum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180210,Samrong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070215,Voat Angk Khang Tboung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180302,Ou Treh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
180214,Veal Renh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
210302,Chey Chouk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070502,Dang Tong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070211,Trapeang Sala Khang Lech,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210410,Ream Andaeuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210504,Prey Yuthka,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070712,Prey Khmum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180212,Tuek Thla,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070705,Kandal,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070506,Srae Chea Khang Cheung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180101,Sangkat Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070213,Tuk Meas Khang Lech,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070507,Srae Chea Khang Tboung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070703,Kampong Kraeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180201,Andoung Thma,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070201,Banteay Meas Khang Kaeut,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070711,Preaek Tnaot,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210404,Kampeaeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
210403,Kamnab,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
070202,Banteay Meas Khang Lech,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070212,Tuk Meas Khang Kaeut,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210402,Preah Bat Choan Chum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180203,Bet Trang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070207,Sdach Kong Khang Lech,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070503,Khcheay Khang Cheung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
210408,Prey Ampok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180208,Ream,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
180213,Tuol Toetueng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
210409,Prey Rumdeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180103,Sangkat Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070704,Kampong Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070504,Khcheay Khang Tboung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070717,Trapeang Pring,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070707,Kaoh Touch,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070804,Andoung Khmaer,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180207,Prey Nob,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
210405,Kiri Chong Kaoh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Takeo__01.03.2012.pdf
180102,Sangkat Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070719,Trapeang Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
180104,Sangkat Buon,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreahSihanouk__01.03.2012.pdf
070701,Boeng Tuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070603,Damnak Kantuot Khang Cheung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070606,Kampong Trach Khang Lech,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070604,Damnak Kantuot Khang Tboung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
070802,Krang Ampil,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kampot__01.03.2012.pdf
